species	NCBI.taxid	dN	dS	dNdS
Tursiops_truncatus	9739	0.002139253263	0.01328911944	0.160977803883746
Delphinapterus_leucas	9749	0.001696640283	0.008391421802	0.20218746274864
Monodon_monoceros	40151	0.001934954205	0.008253659485	0.234435913974467
Phocoena_sinus	42100	0.001780441562	0.008500151216	0.209459986858662
Neophocaena_asiaeorientalis	189058	0.002756592529	0.01125145556	0.244998748321946
Cervus_canadensis	1574408	0.004024394971	0.02273038283	0.177049150517981
Rangifer_tarandus	9870	0.007003880364	0.03807920025	0.18392929258014
Odocoileus_virginianus	9874	0.005931543204	0.03931543615	0.150870593966436
Cervus_hanglu	2100816	0.01183482453	0.04028156994	0.293802464691127
Muntiacus_muntjak	9888	0.01179542484	0.09469151611	0.124566860100726
Cervus_elaphus	9860	0.04667623229	0.1174311438	0.397477455976206
Moschus_berezovskii	68408	0.01647940513	0.1284483473	0.128295968585031
Bos_taurus	9913	0.002443432907	0.01844635083	0.132461587092128
Bubalus_bubalis	89462	0.009675920063	0.08491660306	0.113946150862432
Bison_bison	9901	0.00592740485	0.02104820408	0.281610954904804
Bos_mutus	72004	0.002411743679	0.01295775094	0.186123632887174
Oryx_dammah	59534	0.008634886584	0.06667744509	0.12950236129091
Ovis_aries	9940	0.001800251663	0.01435554991	0.125404576925747
Ovis_ammon	30527	0.007846449664	0.02784843069	0.281755541320953
Budorcas_taxicolor	37181	0.005321527882	0.04306818455	0.123560534013733
Capra_hircus	9925	0.00403985785	0.03343060697	0.120843090094813
Rhinolophus_ferrumequinum	59479	0.02510088711	0.1922822923	0.130541854945423
Hipposideros_armiger	186990	0.02857648906	0.2033068606	0.140558409960515
Pteropus_vampyrus	132908	0.005898327985	0.0200071782	0.29481058878158
Pteropus_giganteus	143291	0.00557888278	0.01987491271	0.280699737473212
Rousettus_aegyptiacus	9407	0.02665367331	0.2153152862	0.123789043408846
Pteropus_alecto	9402	0.002796027427	0.02117363798	0.132052292083252
Pteronotus_parnellii	59476	0.02921549286	0.2417311349	0.120859453508486
Phyllostomus_hastatus	9423	0.007257757426	0.06216694834	0.116746239276637
Phyllostomus_discolor	89673	0.010249462	0.07927520026	0.129289638706489
Sturnira_hondurensis	192404	0.02782221676	0.1998006523	0.139249879516034
Desmodus_rotundus	9430	0.02650266006	0.2253737235	0.117594276956604
Artibeus_jamaicensis	9417	0.02154548089	0.1827648459	0.117886351633446
Molossus_molossus	27622	0.03629360936	0.2827845168	0.1283436935328
Miniopterus_natalensis	291302	0.03509862527	0.2787841641	0.125898920346889
Eptesicus_fuscus	29078	0.009094438266	0.0660518265	0.137686400935484
Pipistrellus_kuhlii	59472	0.0315067468	0.2367722286	0.133067746104747
Myotis_davidii	225400	0.01140453349	0.07230218692	0.157734281296619
