species	gap_Wb_WC_notambiguous	gap_WC_duet	gap_WC_duet_ambiguous	gap_WC_duet_notambiguous	rho_aa_fpkm	pval_aa_fpkm	nb_codon_not_decoded	gc3	var_gc3	gci	var_gci	gc3_top5	gci_top5	lm_r2_gc3_gci	lm_pval_gc3_gci	nb_genes	nb_aa	species	freq_constrain_Wb_WC_notambiguous	freq_constrain_WC_duet	freq_constrain_WC_duet_ambiguous	freq_constrain_WC_duet_notambiguous
Osmia_bicornis	0.0205700000000001	0.02242	0.01946	-0.0109	0.653016449246976	0.00179850643702629	0	0.376350422458249	0.0208726991007866	0.283742079442467	0.00660996479903562	0.369273447729815	0.267141661787134	0.694285059336869	0	9793	3	Osmia_bicornis	0.00964920852516904	-0.015705237863953	-0.002585644369759	0.00109292903708003
Neophocaena_asiaeorientalis	-0.00339	-0.00442999999999993	0.0399200000000001	-0.0269999999999999	0.631301909337966	0.00283408940191122	0	0.612002687239504	0.0271779969390317	0.462015705453636	0.00773050605119008	0.674669399025104	0.498671313665546	0.671089337818494	0	13505	4	Neophocaena_asiaeorientalis	0.010845565527056	-0.0183923372140801	-0.033245233991902	-0.013400489508961
Lamprotornis_superbus	0.0292000000000001	0.0369700000000001	0.0308200000000001	0.05444	0.678769894104934	0.00100026665945405	0	0.560992608425136	0.019563439509976	0.432181004967359	0.00565110347445251	0.613268525656953	0.462360109380514	0.669146996868227	0	7170	1	Lamprotornis_superbus	0.024710265704461	0.00798424688889099	0.00467764568033702	0.0242581306556959
Nematolebias_whitei	0.02118	0.0379799999999999	0.05483	0.0245799999999999	0.815651096212581	0.0000117073784286346	0	0.63121516680407	0.0106266499951913	0.389301393544785	0.00136737812744308	0.664345242005163	0.390228074952061	0.132819346936198	0	17178	4	Nematolebias_whitei	0.034764735523876	0.0290042104022129	0.012964481681246	0.026074400858606
Tetranychus_urticae	0.00458999999999998	0.10896	0.10023	0.0290299999999999	0.606962388603855	0.00454193941056154	0	0.29263409527649	0.00152401123004695	0.268200321008848	0.00151603257287897	0.3156838430978	0.270208790913369	0.0150869413308912	0.000000000000000000000000000000301103124076132	10487	2	Tetranychus_urticae	0.0178512028662451	-0.012400399247596	0.00815314505466602	0.00468292024753203
Ixodes_scapularis	0.03627	0.0537799999999999	0.06613	0.0534399999999999	0.543265767034579	0.0133038756798684	0	0.729473411916428	0.0108324767154251	0.45136948658747	0.000793290198083141	0.763734161585483	0.457734084626407	0.130643422320838	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000297247479256269	9894	8	Ixodes_scapularis	0.034674485314817	0.061912936113346	0.041389204453985	0.062740274704842
Tyto_alba	0.03216	0.0314199999999999	0.0435600000000001	0.02454	0.671977578214998	0.00117396353516636	0	0.565009966870064	0.0283272382585468	0.456517150879453	0.0106635350549589	0.632204849505995	0.495050358736029	0.754183508075191	0	13727	3	Tyto_alba	0.00446921935133504	0.00519394988561295	0.01005495912488	0.00490374578033304
Anser_cygnoides	0.02586	0.03332	0.0267899999999999	0.04373	0.540445962455487	0.0138875216917243	0	0.555744238255419	0.028288755255361	0.446260746175923	0.00887457287547598	0.610076397344581	0.468569780196875	0.760573564916294	0	12033	3	Anser_cygnoides	0.02334470573168	0.017130673868098	0.0216219369413311	0.00959620097357899
Ursus_arctos	-0.00340000000000007	-0.0303499999999999	-0.0338900000000001	-0.03696	0.770332198900235	0.0000708133446976165	0	0.621837021017684	0.0266166496546467	0.468738404974652	0.00809149641683901	0.601536881449093	0.467928801045231	0.685319582862048	0	15211	5	Ursus_arctos	-0.014822852367969	-0.028873887361431	-0.031977994214995	-0.0225430747085991
Seriola_lalandi	0.0411199999999999	0.0389600000000001	0.0273	0.04807	0.706280606547366	0.000500470185153833	0	0.629614949236168	0.00760048702309348	0.382825483701636	0.000959298467640591	0.648872328564759	0.379242650799611	0.203784929173967	0	17418	4	Seriola_lalandi	0.031949666601475	0.02735829999184	0.0196525022450551	0.0357646255916351
Balaenoptera_acutorostrata	-0.0303299999999999	-0.03355	-0.01123	-0.05348	0.584870527120854	0.00675553366316515	0	0.613111618136821	0.0278320832611638	0.458849966445382	0.00821435840993977	0.622380706049778	0.471913603571302	0.644214677614291	0	14387	3	Balaenoptera_acutorostrata	0.0161915475566359	-0.016486001513721	-0.031385693890125	-0.00597680438543402
Podarcis_muralis	-0.00511999999999996	0.00236999999999998	-0.0182600000000001	0.01397	0.630193166218652	0.00289807237295818	0	0.576338077896331	0.0193403671687895	0.444918163308193	0.00136835161421343	0.571392799176107	0.444246109688059	0.486951566870959	0	18321	4	Podarcis_muralis	0.014432924392332	-0.034128159174545	-0.024311770036711	-0.03121964070516
Anas_platyrhynchos	0.05227	0.04956	0.0569299999999999	0.0379999999999999	0.70632610221742	0.000499866014723342	0	0.606795976796782	0.0339367848066898	0.466266424723054	0.0119454146380774	0.685193645424523	0.515732368271483	0.766905265012871	0	13915	3	Anas_platyrhynchos	0.015669803907964	-0.036375395689582	-0.029219572486895	-0.029928365901385
Diabrotica_virgifera	0.0399900000000001	0.0759400000000001	0.10807	0.04401	0.484940308985094	0.0302221542966977	0	0.339534839743685	0.00524526742090598	0.323732634166404	0.000655467324674289	0.360609661257013	0.32030180710737	0.00690995913332612	0.000000000000000000455632639918762	12760	4	Diabrotica_virgifera	-0.00280496570091199	-0.015608850870496	0.020869741834165	-0.024813956712599
Trachemys_scripta	0.02076	-0.000460000000000016	-0.0262600000000001	0.01233	0.619963434595537	0.00354719581047689	0	0.532654212454221	0.0233746600424019	0.447959234209297	0.00413139611545352	0.507907689798571	0.432420333398504	0.664889031501241	0	10522	5	Trachemys_scripta	NA	NA	NA	NA
Glossina_fuscipes	0.0644899999999999	0.01668	0.02429	0.00220999999999999	0.654096564627712	0.00175668154305007	0	0.353111326767287	0.00137509680348762	0.291903173686704	0.00258829502322765	0.372535101673773	0.296323961856477	0.0152280360796384	0.0000000000000000000000000000000148996739391817	10611	3	Glossina_fuscipes	0.013944325375451	-0.00933219052696899	0.010667858622781	-0.000637108142638065
Ceratosolen_solmsi	0.00718999999999992	-0.02409	-0.05442	-0.02982	0.539063477056587	0.014181110100188	0	0.381645906095569	0.0323304612190443	0.237479608761102	0.00547526119735003	0.352734655032098	0.232495933541699	0.615913419837152	0	8764	2	Ceratosolen_solmsi	0.038263582145338	-0.01604853428998	-0.002639042101164	-0.00323097851286491
Bombus_vancouverensis	0.02342	0.0357700000000001	0.01607	0.00904000000000005	0.77161858170023	0.0000676677827720789	0	0.354548740888308	0.0204181064766561	0.271921461452202	0.00658891791457121	0.353596178959077	0.262210263339362	0.71102711181085	0	9521	3	Bombus_vancouverensis	0.00746950213283493	-0.026510743857657	-0.00703097189329702	0.00184432741179197
Peromyscus_maniculatus	0.03328	0.02109	-0.00272999999999995	0.03059	0.627649949432904	0.00304938785584446	0	0.604228241316655	0.0164681698493992	0.465135710970839	0.00430252096136083	0.645577189886203	0.49014813737608	0.577617497583761	0	13182	6	Peromyscus_maniculatus	0.011131129183586	-0.0261113762556699	-0.022848223197377	-0.024058604425669
Equus_asinus	0.02568	-0.00367999999999996	0.00269999999999998	-0.0224299999999999	0.65309497756422	0.00179543775629718	0	0.614827441042836	0.0261773218495141	0.462472989053985	0.00806616520062775	0.635758487407502	0.481548243240867	0.672126149851585	0	16631	3	Equus_asinus	0.01348270872688	-0.031293245601468	-0.029967584511557	-0.025655568763973
Gorilla_gorilla	-0.00564999999999993	-0.02317	-0.00512000000000001	-0.0313999999999999	0.734543311948672	0.00022586532984657	0	0.595678622328502	0.0268910785637312	0.458264321727621	0.00652175860779824	0.618696463775684	0.482540731933145	0.625319357626485	0	16362	4	Gorilla_gorilla	0.006249745225683	-0.006585411295287	-0.0309510696702481	0.0104801348169611
Vicugna_pacos	0.01942	0.00944	NA	0.00944	0.593679626302331	0.00578568953278784	0	0.621810003373174	0.0240788565687652	0.457921617983376	0.00814268610624273	0.65769264844201	0.48221251073995	0.641351884012271	0	15327	8	Vicugna_pacos	0.018346253931757	0.00118090850280006	NA	0.00118090850280006
Pan_troglodytes	-0.00348000000000004	-0.01501	-0.00347999999999998	-0.0162199999999999	0.601357979858567	0.00503660981562505	0	0.597022752256186	0.0259086345127275	0.462005807646124	0.00669979356375177	0.619537018736297	0.480688905962601	0.620238365393918	0	16822	5	Pan_troglodytes	-0.00638373437447398	-0.00865732166084898	-0.038020239151876	0.00650821985148708
Struthio_camelus	0.02665	-0.000480000000000036	-0.0102900000000001	0.01306	0.716140769206986	0.00038317852280368	0	0.516749907824374	0.0201041342272577	0.431775247556038	0.00611256475695482	0.525967914659471	0.434619912722736	0.747040138661399	0	12433	3	Struthio_camelus	0.02638232329585	0.00740305959144605	0.01083817135126	0.00675125927714498
Vespula_pensylvanica	0.0415700000000001	0.02251	0.01045	-0.00514999999999999	0.646971897876048	0.00204827763030024	0	0.311719114217271	0.0132824429623899	0.244613432150258	0.00559560599619802	0.301213887958443	0.226547279704529	0.649182667713348	0	8913	2	Vespula_pensylvanica	0.00550952095365298	-0.021270506458917	-0.009416875339747	0.0000912749006389824
Arvicola_amphibius	0.02887	-0.000680000000000069	-0.00136000000000003	0.00188999999999995	0.662398075558497	0.00146160404954372	0	0.598691897943771	0.0135871259178048	0.457500388334331	0.00319766931417928	0.615122530075557	0.466725042676721	0.557474008537942	0	15214	3	Arvicola_amphibius	0.029065477953544	-0.030064335242948	-0.034463906213423	-0.0123093723801559
Chelonus_insularis	0.03309	0.0680900000000001	0.07163	-0.01551	0.703738541704371	0.000535228590884381	0	0.249912169439772	0.00332311364729427	0.213606248103263	0.00247752298406192	0.277937854277736	0.214772764129867	0.26439818566196	0	9896	2	Chelonus_insularis	0.00547986776896803	-0.018070718413279	0.011579399359833	0.00797047224066794
Exaiptasia_diaphana	-0.00337999999999999	0.00592999999999999	0.04164	-0.02854	0.521281527023222	0.0184226814471716	0	0.380476365568091	0.0036891093078343	0.335658963504523	0.0011487808052579	0.391004526886736	0.326775286054998	0.0761786401025853	0.0000000000000000000000000000000000000000000000000000000185967966729568	3843	5	Exaiptasia_diaphana	NA	NA	NA	NA
Branchiostoma_floridae	0.06526	0.0499100000000001	0.02458	0.07531	0.828058066241933	0.0000065625488699632	0	0.626203719720987	0.00783860025525245	0.388634862373551	0.000746337650143946	0.649488058054495	0.384867516665678	0.0877570187838995	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000761681085162064	16406	3	Branchiostoma_floridae	0.0452936496580589	0.055716309813127	0.045666097197343	0.085530726658043
Cloeon_dipterum	0.06915	0.05754	0.03899	0.08832	0.829187721417719	0.00000621168061183286	0	0.609969039080747	0.014608406624462	0.326468645710343	0.00356096565644329	0.639443845206965	0.341117610285495	0.137006779817719	0	14022	3	Cloeon_dipterum	0.0325203797528349	0.035509953484686	0.0484365002293959	0.01261267273498
Gymnodraco_acuticeps	0.02484	0.00798000000000004	0.03438	-0.01206	0.576156490538107	0.00784220749666154	0	0.641110611080237	0.00971773160106879	0.384406285908618	0.00129406115493384	0.654664476644696	0.378890458981169	0.0643032838940621	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150969435452967	21193	5	Gymnodraco_acuticeps	0.010068310187794	0.0281583026864749	0.0440399315165669	0.0157273734267039
Pseudochaenichthys_georgianus	0.02058	-0.00457000000000007	0.04376	-0.0309599999999999	0.696240601503759	0.000649924405497341	0	0.654537742434741	0.00905765719630923	0.390591204148693	0.00131619002218582	0.660811440380258	0.377707005889479	0.126596996942712	0	17554	5	Pseudochaenichthys_georgianus	0.017877239905195	0.0244737984127911	0.041638491015751	0.00649780410176692
Molothrus_ater	0.04232	0.02536	0.03118	0.0125999999999999	0.730245904253911	0.000256489393868494	0	0.638550097770315	0.0295788631685434	0.466213923282783	0.0094183796873496	0.683641873393195	0.499166452103331	0.651921081940825	0	13677	3	Molothrus_ater	0.00940079590850396	-0.024394462222707	-0.0114132443882471	-0.019484094321781
Zerene_cesonia	0.0563	0.07058	0.0872200000000001	0.03466	0.833146486831912	0.00000510752068498453	0	0.476268236960232	0.0253270211580745	0.298556037648523	0.00172086544884121	0.502522089100348	0.288932370312789	0.315405427578356	0	9753	3	Zerene_cesonia	-0.00229394851168596	0.023283251228436	0.055421310028335	0.00161717666830907
Osmia_lignaria	0.0632600000000001	0.0256399999999999	0.00494999999999995	0.0172499999999999	0.689940596514056	0.000761784604515744	0	0.379091548240341	0.0206899931441734	0.283891725190674	0.0065260594873186	0.364846507102466	0.268513228654971	0.680470489179028	0	9862	2	Osmia_lignaria	-0.016396589658397	-0.020035594788826	-0.00408450660403903	0.00667331339314203
Bombus_vosnesenskii	0.0375000000000001	0.03145	-0.01944	0.0434600000000001	0.738288858546377	0.000201778330682777	0	0.351521128744248	0.0201088912494539	0.270671430906949	0.00657275429834371	0.324530525076054	0.24835291169817	0.707428915942351	0	9420	2	Bombus_vosnesenskii	0.0228269285678809	-0.023262554029265	-0.00756433154876401	0.00545826889927303
Bombus_bifarius	0.0262	0.0337899999999999	0.01902	0.00514000000000003	0.775687723306369	0.0000584964434878749	0	0.35806009146307	0.0204956617311853	0.273413715542277	0.0066097484900194	0.359976475801183	0.262366973736088	0.70262826381257	0	9788	3	Bombus_bifarius	0.007546461155437	-0.026031268819227	-0.00763764640721501	0.00352557685872701
Pollicipes_pollicipes	0.0501200000000001	0.0475800000000001	0.04115	0.0436	0.709338153826022	0.00046122043964911	0	0.836701619683601	0.00616588809962093	0.543982525255686	0.00445943884766178	0.840236663077545	0.522116731809073	0.211501199590081	0	17147	3	Pollicipes_pollicipes	0.0243450566274539	0.066599923435201	0.081157421629824	0.060550169102034
Dissostichus_mawsoni	-0.00374999999999998	0.00538999999999995	0.03995	-0.0102800000000001	0.545864661654135	0.0127836288762047	0	0.644733885177688	0.00707856778684955	0.386828818719401	0.00135830350158906	0.649152173257932	0.374152262570572	0.0488951288799597	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132432600081337	15054	6	Dissostichus_mawsoni	0.011948809655379	0.0366627477782331	0.0531409315565671	0.029629145857088
Arvicanthis_niloticus	0.0320799999999999	0.0289000000000001	0.0176999999999999	0.03787	0.607452400754864	0.00450066917208958	0	0.590045950833861	0.0136126449184068	0.450486034250895	0.00323602189404263	0.634487943539862	0.473065780551141	0.544322200615867	0	16633	4	Arvicanthis_niloticus	-0.007208889629991	-0.031383878344985	-0.030117680847249	-0.0201018236428511
Anneissia_japonica	-0.00209000000000004	-0.00052000000000002	0.00617000000000006	-0.00663000000000002	0.559067125909546	0.01038831681086	0	0.383780269205807	0.00268708738310893	0.326302424791726	0.000823880458735549	0.398766631937488	0.328125955305056	0.00146526242696002	0.00000259615555106759	16720	7	Anneissia_japonica	NA	NA	NA	NA
Oxyura_jamaicensis	0.02421	0.00173000000000006	-0.00588999999999995	0.0175299999999999	0.777069736524271	0.0000556357106074663	0	0.580998744811128	0.0315876446230005	0.458137035334106	0.0114834839616321	0.587803697149859	0.465564047940076	0.766944502834185	0	12266	1	Oxyura_jamaicensis	0.00188802141023398	-0.024223851887351	-0.021964604547787	-0.00722819657106999
Ignelater_luminosus	0.03961	0.06823	0.07366	0.0476099999999999	0.616950246578062	0.00375989448304515	0	0.274070628666743	0.00369985006438115	0.276640658884574	0.0034283169577263	0.287962110938763	0.256785623859449	0.113566798462406	0	16273	6	Ignelater_luminosus	-0.025165965510753	-0.03807745229855	-0.00451314454023399	-0.055758687234564
Belonocnema_treatae	-0.0105700000000001	0.0443100000000001	0.13458	-0.0807499999999999	0.728031355093128	0.00027360897304176	0	0.393768880852878	0.00611755542139621	0.27396005847111	0.00196360326877788	0.452755982831966	0.271074732039567	0.00283503551303699	0.0000000530644443072942	11036	3	Belonocnema_treatae	0.00120142646781501	-0.00155382369394808	0.032510511109282	-0.00495865119796501
Stegodyphus_dumicola	0.0136700000000001	0.02928	0.05615	0.02219	0.56390977443609	0.00960697153757661	0	0.31909807840436	0.00678158226680058	0.321098378504886	0.000479496829448631	0.335314027086247	0.3192069403126	0.0478088527398678	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000696900402695175	14289	7	Stegodyphus_dumicola	-0.00596483624319499	-0.015189094191774	0.00854185551122602	-0.010871212271081
Odontomachus_brunneus	0.03962	0.01232	-0.0226	0.0485100000000001	0.751618891842897	0.000132992443824246	0	0.505186167960864	0.0222236445520535	0.315828254671593	0.0054117433351858	0.489204914902955	0.302120048702548	0.474120138116465	0	10991	3	Odontomachus_brunneus	0.016532559183334	-0.00545834891149599	-0.000575841917114961	-0.012495609267557
Chiroxiphia_lanceolata	0.02895	-0.03481	0.00558999999999993	-0.06346	0.670228008042226	0.00122260454610763	0	0.608272343264749	0.0265748857954824	0.459534501469816	0.00799788984215379	0.610582126004026	0.471560709197255	0.702914253544556	0	2633	3	Chiroxiphia_lanceolata	0.0197033777173349	-0.00662597696608291	-0.028156796398584	-0.00667826085436707
Cyclopterus_lumpus	0.03156	0.0266000000000001	0.02383	0.0276900000000001	0.583678115740954	0.00689648702271959	0	0.675415301463619	0.0111735225588444	0.399394431171835	0.00158696005762596	0.681342162177433	0.393547068109541	0.155592812103199	0	17469	4	Cyclopterus_lumpus	0.043070949614481	0.0354633623188599	0.0174925234092981	0.0337456225250911
Notolabrus_celidotus	0.02526	0.01507	0.00896000000000002	0.0120400000000001	0.587660061016629	0.00643499300820501	0	0.625745239793516	0.00764781782823688	0.386009474787945	0.00105107154692183	0.626308820255545	0.38061140305741	0.184098838171518	0	19366	4	Notolabrus_celidotus	0.037594059915955	0.0212308214515	0.0327020343786729	0.00194093473792201
Pecten_maximus	0.02447	0.03226	0.02219	0.0380399999999999	0.738149193159172	0.000202635323442418	0	0.452756195724853	0.00357719960886573	0.346441736273828	0.0010104832575108	0.461399795657218	0.340619515474155	0.0242481057025743	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000467909511224101	19335	4	Pecten_maximus	0.017486516110283	0.00374455682436498	0.027991812734296	-0.002388362741924
Photinus_pyralis	0.03498	0.02578	0.01918	0.00167999999999996	0.682487085958149	0.000914762299736174	0	0.444754977815649	0.0113532441633856	0.34326197794213	0.00246403818213736	0.440369026749891	0.335810804942145	0.276093869114381	0	13243	3	Photinus_pyralis	0.007560109367381	0.000531418624738045	0.024089007659042	-0.00487744630787201
Actinia_tenebrosa	0.0249	0.05032	0.074	0.04398	0.762802069878727	0.0000918725041370932	0	0.397742293399774	0.00357458954987516	0.353592356075953	0.000886520932915259	0.426791524367694	0.348053996211099	0.057882866028917	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000567799439604486	10788	7	Actinia_tenebrosa	0.00995354444455399	-0.005107093471312	0.010393230767608	-0.004680242843001
Camarhynchus_parvulus	0.0461299999999999	0.05955	0.06247	0.0473600000000001	0.783814301679431	0.0000433381544382343	0	0.648104854477524	0.0310172816527721	0.467625151428869	0.00964727385213701	0.713839734569184	0.507490663716675	0.635535636966029	0	13961	3	Camarhynchus_parvulus	0.009110401709569	-0.0212543976074929	-0.00985776426884699	-0.01231984119317
Asterias_rubens	0.02097	-0.00491999999999998	0.00383000000000006	-0.00794	0.632016186665438	0.00279349634106985	0	0.499483164926088	0.00551193904668981	0.37531355369822	0.000517792596786931	0.529713864590526	0.372170737593317	0.00991428423920045	0.000000000000000000000000000000149122320311551	15215	6	Asterias_rubens	0.017567192583314	0.00326809523544103	-0.00880091681731598	0.00828994776118103
Gopherus_evgoodei	0.00214999999999999	-0.00210999999999995	0.01658	-0.00471000000000005	0.687476543540247	0.00080975921416633	0	0.563661082893624	0.0264752637062407	0.469082523074473	0.00633201750906919	0.598203855858497	0.482273379307989	0.687233580611893	0	13997	7	Gopherus_evgoodei	0.00683156033141302	-0.00935348210406706	-0.027865030471582	-0.00600025026624695
Archocentrus_centrarchus	-0.0103200000000001	0.01109	0.0540499999999999	-0.04149	0.654862261274555	0.0017275281255352	0	0.598319841081325	0.00691898363309732	0.392695896293981	0.000887614508965706	0.634338046248076	0.393513803440938	0.178580976784185	0	17628	3	Archocentrus_centrarchus	-0.010052805320689	0.018558200412982	0.0184793959838461	0.0198397704133
Dermochelys_coriacea	0.02475	0.000109999999999999	0.03681	-0.01275	0.712834477713576	0.000419574296156009	0	0.561845226825815	0.0268650342691015	0.459492007680084	0.00602278625155421	0.627754683117306	0.492085453356501	0.681714965762306	0	13809	6	Dermochelys_coriacea	0.00752642633302802	-0.00583152873576509	-0.01773788550621	0.000449681930667079
Thrips_palmi	0.05249	0.0727300000000001	0.06959	0.06957	0.61266170128448	0.00408075843526563	0	0.611286837308667	0.0589338033636781	0.435877906365613	0.0162716194840394	0.688033822078658	0.444171888071989	0.71672572845769	0	13235	4	Thrips_palmi	-0.00765084280517797	-0.000392870109426013	-0.000642522086306052	0.00146308635793696
Eumeta_japonica	0.01742	-0.01819	-0.0398700000000001	-0.01634	0.806043474876073	0.0000178130551022774	0	0.491789799016654	0.0226459323314012	0.310462817260674	0.0020244827805497	0.441399000315626	0.285550791625017	0.142463871381565	0	12652	5	Eumeta_japonica	0.012505662872348	-0.00374819963536704	0.00495180968078301	0.00166093352690799
Nylanderia_fulva	0.03772	-0.00867000000000007	-0.00867000000000007	NA	0.715535641153413	0.000389631111362199	0	0.443867925812242	0.0204660339494125	0.24966670505459	0.00417527224868265	0.434634925627572	0.241892461799395	0.382843195908027	0	10938	0	Nylanderia_fulva	0.027932615148061	-0.00485204735998002	-0.00485204735998002	NA
Varanus_komodoensis	0.03226	0.04012	0.03808	0.03492	0.699323565549813	0.000600470669210685	0	0.5391930550053	0.0210704689279368	0.445644943132057	0.00488386795226459	0.599790665708295	0.473739876532197	0.668437658128734	0	12107	3	Varanus_komodoensis	0.0000610355994969947	-0.027775495863098	-0.022959567624064	-0.025594459081221
Anarrhichthys_ocellatus	0.02134	0.02788	0.0235	0.02635	0.672448627952718	0.00116114963818874	0	0.662258221474405	0.00813143032679091	0.395081220951871	0.00102466288755965	0.670134933198971	0.394827242964625	0.11325639389732	0	20379	3	Anarrhichthys_ocellatus	-0.031070548604986	0.033643254998305	0.0235160965268849	0.050069289437779
Cottoperca_gobio	0.02059	-0.00772000000000006	0.00982	-0.0111199999999999	0.533834586466165	0.0153370468002174	0	0.633974363678024	0.00707617307860648	0.381907776872458	0.00110189899499428	0.636538110325928	0.375724019095624	0.0944146673596582	0	15755	5	Cottoperca_gobio	0.024588656184011	0.00990379030812094	0.012144989738391	0.00561969936459306
Phyllostomus_discolor	0.00928999999999996	-0.05093	-0.10831	0.02893	0.559224583672166	0.0103621250284247	0	0.586116355405495	0.0255086764321306	0.447948936485252	0.00754890975784134	0.477351573604249	0.413006500373313	0.778345634014615	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000897885544309427	747	2	Phyllostomus_discolor	-0.019968401351466	-0.014461571457166	-0.02435091156687	-0.00485264607292202
Onychomys_torridus	0.03609	0.02952	0.0181500000000001	0.03186	0.581640495730927	0.0071429248489124	0	0.599729660694555	0.0148065783949423	0.459241429902383	0.00361461363565975	0.644545251265937	0.485994036059001	0.54052941593905	0	15906	7	Onychomys_torridus	0.013983359347613	-0.0306268577737661	-0.03177634626245	-0.028921540383591
Suricata_suricatta	0.02978	0.0178199999999999	0.01128	0.0220400000000001	0.60489749450816	0.00471930096325168	0	0.62945528286842	0.0252716574377999	0.475407524424888	0.00878522976817359	0.69539634489672	0.52691629087588	0.657182734841894	0	15255	5	Suricata_suricatta	0.00730148999414904	-0.020088899717252	-0.0174944177477849	-0.01681175849701
Strigops_habroptila	0.0621199999999999	0.0696700000000001	0.0617599999999999	0.06847	0.689006805467952	0.000779674238294545	0	0.54816771001209	0.022321704636261	0.438257625025917	0.00587276573944174	0.653466218465232	0.506870301689296	0.672058687194619	0	1939	4	Strigops_habroptila	-0.000888154064335067	-0.027227081718191	0.00815104882690798	-0.037276409916517
Marmota_flaviventris	0.03361	0.03384	0.03753	0.0325300000000001	0.511681789879658	0.0211015827360575	0	0.584048355246264	0.0258480068489573	0.443039082711391	0.00793507458252969	0.653302469858498	0.48772032676665	0.708948460420754	0	13813	5	Marmota_flaviventris	0.00841401912843004	-0.0357499020351879	-0.037074610426322	-0.02929488370292
Erythrura_gouldiae	0.00713999999999998	-0.01926	0.00532000000000005	-0.05161	0.542783225709735	0.0134023240298193	0	0.620055449136118	0.0272877337642376	0.462639171515567	0.00986799044168934	0.640493867788628	0.476861574645233	0.638266849933804	0	13189	2	Erythrura_gouldiae	-0.000858253666486009	0.000648350733197023	0.00505559626544894	-0.010674460137259
Bos_indicus	0.00730000000000003	-0.02571	NA	-0.02571	0.454819792899063	0.043920141113616	0	0.594445484288013	0.0263753443980013	0.455526253649821	0.00721995568413401	0.632643691389919	0.489100288320218	0.653901891449876	0	4855	7	Bos_indicus	NA	NA	NA	NA
Apteryx_rowi	0.0294700000000001	0.0470699999999999	0.04451	0.0423100000000001	0.77161858170023	0.0000676677827720789	0	0.53990824746922	0.0289133293547537	0.440881120409797	0.0108285443156981	0.624580156106851	0.491711048099201	0.770590534086777	0	8647	3	Apteryx_rowi	NA	NA	NA	NA
Ceratotherium_simum	0.0125599999999999	-0.00366	-0.00692000000000004	-0.00883999999999996	0.600677838664661	0.00509955243350521	0	0.612140110439833	0.0281989789068733	0.459470311319599	0.00827080107944243	0.632702422884292	0.479606339489012	0.681877247121098	0	14636	3	Ceratotherium_simum	0.00166428663962404	-0.0333132919197719	-0.033251929866553	-0.017189502398131
Micropterus_salmoides	0.03809	0.0395500000000001	0.0198900000000001	0.0507899999999999	0.806798197230826	0.0000172497198760103	0	0.610102125209102	0.00800707502891094	0.38464114509372	0.00102621265282416	0.628850612874178	0.383743369622256	0.145148247966724	0	23095	5	Micropterus_salmoides	0.01457986461191	0.030660971590314	0.029784263809575	0.0332377648152089
Drosophila_subpulchrella	0.12094	0.12646	0.12068	0.13032	0.856928682647573	0.00000140249024033628	0	0.668053772097669	0.0141362561168552	0.343925687283849	0.00491935889134772	0.74496356874174	0.368689471112156	0.158011092132163	0	12535	3	Drosophila_subpulchrella	0.0572788891564311	0.041217061473249	0.053712992360871	0.05088627070694
Molossus_molossus	-0.00223999999999996	-0.02051	-0.01711	-0.02547	0.597513816822547	0.00540094910724073	0	0.601706765428201	0.025813872026338	0.45875706709921	0.00643158588862972	0.585213785778809	0.45245122586037	0.681139724918512	0	12574	2	Molossus_molossus	-0.00297188194809095	-0.019746094616695	-0.029416534893564	0.00254878825789095
Pipistrellus_kuhlii	0.01781	0.01914	0.02461	0.00634999999999997	0.617596868718971	0.00371338138860357	0	0.671567348053408	0.035833049410221	0.483588919835732	0.0106248781439246	0.71756405649831	0.515500587990829	0.676515786113858	0	15270	4	Pipistrellus_kuhlii	-0.013162493439697	-0.0333402919703569	-0.0363836389691371	-0.0277724043126001
Arctia_plantaginis	0.08615	0.09054	0.10006	0.07046	0.837545320241557	0.00000408472411016861	0	0.446419709286447	0.0147214931550934	0.342170132982666	0.00174666886427464	0.483453841605974	0.324981731151235	0.073466070213389	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131413858064152	12323	3	Arctia_plantaginis	0.014307854400935	0.04012191010281	0.044352108502611	0.038765597969805
