Aegithalos_caudatus	EOL		Aegithalos caudatus trivirgatus (Temminck & Schlegel 1848)
Aegithalos_caudatus	EOL		Aegithalos glaucogularis vinaceus (Verreaux & J 1871)
Aegithalos_caudatus	EOL		Aegithalos Hermann 1804
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus alpinus (Hablizl 1783)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus aremoricus Whistler 1929
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus caudatus (Linnaeus 1758)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus europaeus (Hermann 1804)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus irbii (Sharpe & Dresser 1871)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus italiae Jourdain 1910
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus kiusiuensis Kuroda & Nagamichi 1923
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus macedonicus (Salvadori & Dresser 1892)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus magnus (Clark & AH 1907)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus major (Radde 1884)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus passekii (Zarudny 1904)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus rosaceus Mathews 1938
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus siculus (Whitaker 1901)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus taiti Ingram & W 1913
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus tauricus (Menzbier 1903)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus tephronotus (Gunther 1865)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos caudatus trivirgatus (Temminck & Schlegel 1848)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos glaucogularis vinaceus (Verreaux & J 1871)
Aegithalos_caudatus	EOL	ght. Its focal length	Aegithalos Hermann 1804
Aegithalos_caudatus	EOL		<i>Aegithalos caudatus expugnatus</i> Bacmeister & Kleinschmidt 1916
Aegithalos_caudatus	EOL		<i>Aegithalos caudatus japonica</i>
Aegithalos_caudatus	EOL		Long-tailed Bushtit (Aegithalos caudatus (Linnaeus 1758))
Aegithalos_caudatus	fishbase 		Aegithalos_caudatus
Aegotheles_bennettii	ADW		Aegotheles_bennettii
Aegotheles_bennettii	EOL		Aegotheles bennettii bennettii Salvadori & D' Albertis 1875
Aegotheles_bennettii	EOL		Aegotheles bennettii plumifer Ramsay & EP 1883
Aegotheles_bennettii	EOL		Aegotheles bennettii terborghi Diamond 1967
Aegotheles_bennettii	EOL		Aegotheles bennettii wiedenfeldi Laubmann 1914
Aegotheles_bennettii	EOL		Barred Owlet-nightjar (Aegotheles bennettii Salvadori & D' Albertis 1875)
Aegotheles_bennettii	EOL	ght. Its focal length	Aegotheles bennettii bennettii Salvadori & D' Albertis 1875
Aegotheles_bennettii	EOL	ght. Its focal length	Aegotheles bennettii plumifer Ramsay & EP 1883
Aegotheles_bennettii	EOL	ght. Its focal length	Aegotheles bennettii terborghi Diamond 1967
Aegotheles_bennettii	EOL	ght. Its focal length	Aegotheles bennettii wiedenfeldi Laubmann 1914
Aegotheles_bennettii	EOL	ght. Its focal length	Barred Owlet-nightjar (Aegotheles bennettii Salvadori & D' Albertis 1875)
Aegotheles_bennettii	EOL	ght. Its focal length	Vogelkop Owlet-nightjar (Aegotheles affinis Salvadori 1876)
Aegotheles_bennettii	EOL		<i>Aegotheles bennettii affinis</i>
Aegotheles_bennettii	EOL		<i>Aegotheles bennettii plumiferus</i> E. P. Ramsay 1883
Aegotheles_bennettii	EOL		Vogelkop Owlet-nightjar (Aegotheles affinis Salvadori 1876)
Aegotheles_bennettii	fishbase 		Aegotheles_bennettii
Aethina_tumida	ADW		Aethina_tumida
Aethina_tumida	ADW	length     5 to 7 mm	Aethina_tumida
Aethina_tumida	ADW	length.	Aethina_tumida
Aethina_tumida	EOL		
Aethina_tumida	EOL		Small Hive Beetle (Aethina tumida Murray 1867)
Aethina_tumida	fishbase 		Aethina_tumida
Agelaius_phoeniceus	ADW		Agelaius_phoeniceus
Agelaius_phoeniceus	ADW	length     18 to 24 cm	Agelaius_phoeniceus
Agelaius_phoeniceus	ADW	length     22 cm	Agelaius_phoeniceus
Agelaius_phoeniceus	EOL		Agelaius phoeniceus aciculatus Mailliard 1915
Agelaius_phoeniceus	EOL		Agelaius phoeniceus arctolegus Oberholser 1907
Agelaius_phoeniceus	EOL		Agelaius phoeniceus arthuralleni Dickerman 1974
Agelaius_phoeniceus	EOL		Agelaius phoeniceus bryanti Ridgway 1887
Agelaius_phoeniceus	EOL		Agelaius phoeniceus californicus Nelson 1897
Agelaius_phoeniceus	EOL		Agelaius phoeniceus caurinus Ridgway 1901
Agelaius_phoeniceus	EOL		Agelaius phoeniceus floridanus Maynard 1895
Agelaius_phoeniceus	EOL		Agelaius phoeniceus fortis Ridgway 1901
Agelaius_phoeniceus	EOL		Agelaius phoeniceus grais
Agelaius_phoeniceus	EOL		Agelaius phoeniceus grinnelli Howell & AB 1917
Agelaius_phoeniceus	EOL		Agelaius phoeniceus gubernator (Wagler 1832)
Agelaius_phoeniceus	EOL		Agelaius phoeniceus littoralis Howell, AH & Van Rossem 1928
Agelaius_phoeniceus	EOL		Agelaius phoeniceus mailliardorum Van Rossem 1926
Agelaius_phoeniceus	EOL		Agelaius phoeniceus mearnsi Howell, AH & Van Rossem 1928
Agelaius_phoeniceus	EOL		Agelaius phoeniceus megapotamus Oberholser 1919
Agelaius_phoeniceus	EOL		Agelaius phoeniceus nelsoni Dickerman 1965
Agelaius_phoeniceus	EOL		Agelaius phoeniceus neutralis Ridgway 1901
Agelaius_phoeniceus	EOL		Agelaius phoeniceus nevadensis Grinnell 1914
Agelaius_phoeniceus	EOL		Agelaius phoeniceus nyaritensis Dickey & Van Rossem 1925
