species	NCBI.taxid	dN	dS	dNdS
Mustela_erminea	36723	0.003157662539	0.02766835212	0.114125428406612
Mustela_putorius	9668	0.003698620564	0.03198962091	0.1156193933778
Lutra_lutra	9657	0.006969927432	0.04680419967	0.148916710063253
Lontra_canadensis	76717	0.00627262567	0.04972986877	0.126133967877752
Meles_meles	9662	0.01525663495	0.1400512445	0.108936089818181
Enhydra_lutris	34882	0.005819329693	0.04022241664	0.14467876818751
Callorhinus_ursinus	34884	0.002980114791	0.01611571973	0.184919745498701
Zalophus_californianus	9704	0.0009485021972	0.006337264448	0.149670603930587
Eumetopias_jubatus	34886	0.0009344730956	0.006448374021	0.144916081566727
Phoca_vitulina	9720	0.001127131644	0.00858967236	0.131219398920124
Halichoerus_grypus	9711	0.002550535724	0.01040999154	0.245008433887738
Neomonachus_schauinslandi	29088	0.004082277799	0.02207891457	0.184894859122597
Leptonychotes_weddellii	9713	0.01318018808	0.03724962811	0.353834085029742
Mirounga_angustirostris	9716	0.001746776032	0.007366295528	0.237130865217169
Mirounga_leonina	9715	0.0009115748287	0.00527104842	0.172939945920664
Struthio_camelus	8801	0.02755788223	0.2104413281	0.130952805130106
Apteryx_mantelli	2696672	0.004637763727	0.01642048236	0.282437727791573
Apteryx_rowi	308060	0.007827859272	0.02247421266	0.348304049197335
Tinamus_guttatus	94827	0.03327987624	0.1984663682	0.167685218114451
Nothocercus_nigrocapillus	1977171	0.03979111497	0.1409197971	0.282367103763024
Nothocercus_julius	2585813	0.006714132634	0.06001946873	0.111865912445906
Nothoprocta_pentlandii	2585814	0.003470736597	0.01226332879	0.283017495203274
Nothoprocta_ornata	83376	0.01208484088	0.03358697801	0.35980732998372
Crypturellus_undulatus	48396	0.01253216725	0.08570817575	0.14621904083637
Crypturellus_soui	458187	0.01321785857	0.09495446801	0.139202070708331
Oxyura_jamaicensis	8884	0.01362282984	0.1157150328	0.117727399028141
Anser_cygnoides	8845	0.007588676249	0.05485844303	0.138331965507115
Cygnus_olor	8869	0.003070197073	0.01939367434	0.158309200163665
Cygnus_atratus	8868	0.01021561457	0.03351724604	0.30478681207306
Asarcornis_scutulata	75869	0.01620371018	0.06565895149	0.246786002704717
Aix_galericulata	8832	0.04646242663	0.1604866701	0.289509568620553
Aythya_fuligula	219594	0.005421320769	0.04805540798	0.112813957822526
Anas_platyrhynchos	8839	0.008701620249	0.06460814117	0.134683030519387
Numida_meleagris	8996	0.01874022489	0.1719122841	0.109010388571761
Callipepla_squamata	9009	0.03113927268	0.2149772999	0.144849119858166
Bambusicola_thoracicus	9083	0.05928990408	0.340337224	0.174209283907187
Odontophorus_gujanensis	886794	0.02227804341	0.1586308755	0.140439516202506
Coturnix_japonica	93934	0.04132057943	0.2959004555	0.13964351410064
Gallus_gallus	9031	0.01886534864	0.1447882331	0.13029614517756
Meleagris_gallopavo	9103	0.01226362981	0.1029190638	0.119158000055574
Phasianus_colchicus	9054	0.01355209741	0.1115033727	0.121539798141012
Lagopus_muta	64668	0.007066793657	0.03702932158	0.19084318468359
Lagopus_leucura	30410	0.003497000546	0.0279368666	0.125175117026188
Centrocercus_urophasianus	9002	0.003596913102	0.03016860197	0.11922703960816
Tympanuchus_pallidicinctus	109042	0.003826699234	0.03216039223	0.118987952840649
Tyto_alba	56313	0.0382815357	0.2377867637	0.160991028702915
Calidris_pugnax	198806	0.04184709992	0.3697503536	0.113176632591596
Harpia_harpyja	202280	0.009369490172	0.04725260707	0.198285147698201
Aquila_chrysaetos	8962	0.006052413132	0.04471421951	0.13535768259684
Accipiter_gentilis	8957	0.007168689973	0.0628796564	0.114006506769016
Haliaeetus_leucocephalus	52644	0.004607108634	0.01276623669	0.360882282372911
Haliaeetus_albicilla	8969	0.009540175506	0.02131349019	0.447612072023573
Cariama_cristata	54380	0.02953122968	0.2078325873	0.142091430721461
Falco_naumanni	148594	0.003259219925	0.02378921548	0.137004094470458
Falco_peregrinus	8954	0.003716204994	0.01135206899	0.327359267924956
Falco_biarmicus	345155	0.005884746256	0.011199546	0.52544507214846
Falco_rusticolus	120794	0.005832386193	0.01241507256	0.469782690742486
Falco_cherrug	345164	0.0004239529992	0.001667538985	0.254238733255163
Nestor_notabilis	176057	0.02094363203	0.1379521833	0.151818054118466
Strigops_habroptila	2489341	0.01446946315	0.09984839764	0.144914325036734
Melopsittacus_undulatus	13146	0.0310459154	0.1934601166	0.160477084091657
Probosciger_aterrimus	141839	0.03575062663	0.1647484257	0.217001324765922
Amazona_guildingii	175529	0.02320884577	0.1424337026	0.162944902409635
Pelecanus_crispus	36300	0.02329466419	0.1602943819	0.145324270968726
Colius_striatus	57412	0.06152341974	0.4919286664	0.12506573400212
Phaethon_lepturus	97097	0.0242995685	0.1901558658	0.127787635673346
Indicator_indicator	1002788	0.02077101403	0.1421785779	0.146091023955867
Dryobates_pubescens	118200	0.0266816009	0.2249866985	0.118591903778703
Gavia_stellata	37040	0.01815933643	0.14460616	0.125577889835398
Tauraco_erythrolophus	121530	0.03436953538	0.2707508797	0.126941546480227
Egretta_garzetta	188379	0.03005414831	0.2141127035	0.140366021346323
Nipponia_nippon	128390	0.02358845819	0.1584245347	0.148893971723939
Fulmarus_glacialis	30455	0.02069024731	0.1272355321	0.162613752373344
Pygoscelis_adeliae	9238	0.009988573286	0.05507742405	0.181355127954645
Aptenodytes_forsteri	9233	0.006998784703	0.0415673772	0.168372054588039
Charadrius_vociferus	50402	0.02819926312	0.2153369545	0.130954128080232
Leptosomus_discolor	188344	0.03410973864	0.2739880628	0.124493520963717
Opisthocomus_hoazin	30419	0.04065079925	0.262171034	0.15505450251228
Columbina_picui	115618	0.05882331663	0.240697524	0.244386878819742
Columba_livia	8932	0.01094391622	0.08849596946	0.12366570236791
Patagioenas_fasciata	372321	0.01902585887	0.1221573676	0.155748762795049
Gymnogyps_californianus	33616	0.01751994489	0.12277124	0.142703982545098
Balearica_regulorum	925459	0.02021372611	0.09184404224	0.220087505046642
Grus_americana	9117	0.01367479028	0.07524424968	0.18173867555536
Apaloderma_vittatum	57397	0.0497545179	0.3706009456	0.134253618321043
Buceros_rhinoceros	175835	0.04298730566	0.3849053603	0.111682792950701
Athene_cunicularia	194338	0.03391747683	0.2498662694	0.135742519034064
Chlamydotis_macqueenii	187382	0.040423588	0.2686084446	0.150492617833356
Antrostomus_carolinensis	279965	0.04501770183	0.3058096234	0.147208257639154
Syrrhaptes_paradoxus	302527	0.0541036124	0.1966825258	0.275080931465239
Pterocles_gutturalis	240206	0.0175981156	0.08495566707	0.207144693308098
Aegotheles_bennettii	48278	0.05601421224	0.3728032521	0.150251404526307
Trogon_melanurus	56311	0.04965401867	0.4044746734	0.122761749833704
Corythaixoides_concolor	103956	0.03272627636	0.2538568823	0.128916246286067
Chauna_torquata	30388	0.0367876255	0.2107004908	0.174596771750852
Anseranas_semipalmata	8851	0.02690399595	0.1776929705	0.151407204653602
Penelope_pileata	1118817	0.05618708972	0.3713144046	0.151319445256986
Alectura_lathami	81907	0.06830728814	0.4957308891	0.137791066971864
Steatornis_caripensis	48435	0.04414487945	0.2608304971	0.169247384568973
Anhinga_anhinga	56067	0.02981288547	0.1946938272	0.15312701947851
Eurypyga_helias	54383	0.06435307472	0.4249730069	0.151428617053654
Pterocles_burchelli	2585816	0.0473976178	0.31287022	0.151492902712185
Eurystomus_gularis	325343	0.04677486806	0.3442713115	0.135866296428246
Oreotrochilus_melanogaster	689266	0.03472982174	0.1281215512	0.271069319835085
Calypte_anna	9244	0.02247524384	0.113071994	0.19876932425902
Eudyptes_filholi	1419345	0.0009370409872	0.005462841089	0.171529973494347
Eudyptes_chrysocome	79626	0.007806012882	0.0203641105	0.383322064668624
Eudyptes_sclateri	92688	0.006215111914	0.01871622809	0.332070750800516
Psophia_crepitans	54359	0.033755159	0.2760918746	0.12226060273923
Podilymbus_podiceps	9252	0.03230188718	0.244993416	0.13184798068206
Oceanites_oceanicus	79653	0.02503330178	0.1021339665	0.245102610207545
Fregetta_grallaria	79628	0.01886650305	0.07825608824	0.241086712539722
Calonectris_borealis	1323832	0.02870873527	0.1114366934	0.257623717952134
Pelecanoides_urinatrix	37079	0.01712813766	0.08872978534	0.193037068605175
Mesembrinibis_cayennensis	1118748	0.02278512372	0.1740155392	0.130937293443734
Brachypteracias_leptosomus	135165	0.06281411142	0.5422951058	0.115830127818203
Pygoscelis_antarcticus	79643	0.02809524202	0.1473227227	0.19070542211748
Glareola_pratincola	43316	0.0292899075	0.2009004355	0.14579315085656
Stercorarius_parasiticus	54059	0.01784734786	0.1178284616	0.151468903333284
Turnix_velox	2529409	0.08378548978	0.6202935636	0.135073930630094
Megadyptes_antipodes	37085	0.003201925547	0.01634231906	0.195928468612337
Eudyptes_moseleyi	2495534	0.003244258476	0.01395324413	0.232509260625973
Eudyptes_schlegeli	57240	0.003894304399	0.01242714857	0.313370712280782
Eudyptes_chrysolophus	79627	0.002176759175	0.0082653618	0.26335921253925
Eudyptula_novaehollandiae	2052820	0.000767348614	0.006385052387	0.120178906528994
Eudyptula_minor	37083	0.007656776182	0.01505119705	0.508715430179024
Eudyptula_albosignata	345258	0.002743891042	0.007629549037	0.359640003451491
Pygoscelis_papua	30457	0.01326615598	0.06085390297	0.218000084342002
Aptenodytes_patagonicus	9234	0.01102036621	0.05466131539	0.201611800436404
Spheniscus_magellanicus	37081	0.000788369566	0.005478971376	0.143890068390093
Spheniscus_demersus	92683	0.004514192263	0.01069459355	0.422100404460906
Ibidorhyncha_struthersii	425643	0.02247313706	0.1673217494	0.134310913796841
Burhinus_bistriatus	240201	0.02589067089	0.145501306	0.177941158067681
Chionis_minor	227182	0.02147427298	0.1967737876	0.10913177635048
Eolophus_roseicapilla	176039	0.0684073236	0.4172848943	0.163934339666798
Pluvianellus_socialis	227228	0.03770081351	0.2704720722	0.13938893285116
Urocolius_indicus	458196	0.05760029483	0.4877682507	0.118089471275216
Atlantisia_rogersi	2478892	0.0938504955	0.5391818714	0.174060925409667
Scopus_umbretta	33581	0.0450458556	0.2677056865	0.168266338264727
Sula_dactylatra	56068	0.05468485284	0.2700565917	0.202494049472224
Nyctiprogne_leucopyga	382315	0.05609137452	0.3285639814	0.170716748320971
Sagittarius_serpentarius	56258	0.04780803695	0.2401497801	0.199075913915442
Fregata_magnificens	37042	0.0450794859	0.2028730748	0.222205366308176
Geococcyx_californianus	8947	0.05046722802	0.272570622	0.185152851946018
Crotophaga_sulcirostris	33598	0.03137505993	0.1931516341	0.162437455298754
Centropus_bengalensis	1463675	0.03170371178	0.1260312874	0.251554296032685
Centropus_unirufus	1118519	0.01086756865	0.05333936218	0.203743880800938
Piaya_cayana	33601	0.03191730199	0.2108943009	0.151342648207143
Ceuthmochares_aereus	1961834	0.03209480959	0.1594866931	0.201238165806574
Baryphthengus_martii	176943	0.04572845436	0.3216665507	0.142161049261999
Halcyon_senegalensis	342381	0.0214173592	0.1763633988	0.121438798218488
Ceyx_cyanopectus	390723	0.09038556456	0.5512506029	0.163964563638575
Chloroceryle_aenea	176938	0.03874829446	0.2264771085	0.171091439292197
Rhinopomastus_cyanomelas	113115	0.04083939641	0.3186361047	0.128169393887271
Upupa_epops	57439	0.03892632772	0.3259038435	0.119441143442667
Indicator_maculatus	545262	0.037108301	0.229042903	0.162014629198094
Tricholaema_leucomelas	240729	0.0383969873	0.2146514629	0.178880622480957
Psilopogon_haemacephalus	2585815	0.04287059479	0.2640705157	0.162345253412174
Eubucco_bourcierii	91767	0.01974893081	0.1206919963	0.163630824043301
Ramphastos_sulfuratus	322582	0.0293564368	0.1190626174	0.246563005593727
Spizaetus_tyrannus	252798	0.00735443536	0.04788362184	0.153589788687547
Circaetus_pectoralis	321084	0.01960390166	0.07023694813	0.279110954874001
Ciccaba_nigrolineata	1118524	0.02653056319	0.2017943402	0.131473277019095
Herpetotheres_cachinnans	56343	0.03622131939	0.2128355838	0.170184509297265
Aramus_guarauna	54356	0.02484138983	0.1747690983	0.142138341798608
Zapornia_atra	2585822	0.0383040382	0.3063587641	0.125030006282102
Heliornis_fulica	54369	0.0395797906	0.298109915	0.132769118397152
Nyctibius_bracteatus	48426	0.03774644411	0.2186140438	0.172662485236001
Alopecoenas_beccarii	262131	0.02723281844	0.1466012108	0.185761210916274
Caloenas_nicobarica	187106	0.01305527293	0.09643522358	0.135378676435273
Galbula_dea	1109041	0.0394635346	0.3006026978	0.131281372019676
Bucco_capensis	135168	0.05272234104	0.3676475347	0.143404582008204
Glaucidium_brasilianum	78217	0.0345195627	0.2622937163	0.131606518017069
Chunga_burmeisteri	1352770	0.03246818585	0.207523589	0.156455398667956
Oceanodroma_tethys	79633	0.04218626776	0.1739800027	0.242477681947984
Cochlearius_cochlearius	110676	0.02540127626	0.1917100827	0.132498384551581
Lophotis_ruficrista	172689	0.01317292557	0.09785376386	0.134618486304181
Ardeotis_kori	89386	0.01539875841	0.09765682639	0.157682355440304
Chordeiles_acutipennis	118183	0.05061198368	0.3054005426	0.165723293249971
Arenaria_interpres	54971	0.02894623433	0.189988993	0.152357428043213
Pedionomus_torquatus	227192	0.02493448047	0.1718898168	0.145060835680639
Thinocorus_orbignyianus	161742	0.02208329248	0.207979249	0.106180268397834
Jacana_jacana	54508	0.05825259589	0.3363325439	0.173199403229085
Rostratula_benghalensis	118793	0.02338892735	0.1574297781	0.148567365286784
Nycticryphes_semicollaris	227226	0.01677108022	0.1196206807	0.140202180106805
Dromas_ardeola	458190	0.014686582	0.1016930713	0.144420675000304
Larus_smithsonianus	243888	0.03589065523	0.1387710344	0.258632180592869
Uria_aalge	13746	0.01559349767	0.0987635582	0.157887159537352
Rynchops_niger	227184	0.01145705169	0.09361530778	0.122384383085345
Rhinoptilus_africanus	240209	0.03196364107	0.2086473676	0.153194557102095
Cepphus_grylle	28697	0.0161059338	0.1081067504	0.148981758682111
Rissa_tridactyla	75485	0.006312568668	0.03204200489	0.197009166238848
Phaetusa_simplex	297813	0.02580202919	0.1292605688	0.199612530174786
Chroicocephalus_maculipennis	287016	0.006594130552	0.0291130899	0.22650053892081
Mesitornis_unicolor	54374	0.04656584577	0.3237154251	0.143848090512261
Cuculus_canorus	55661	0.05527637076	0.4224531325	0.130846161402295
Apus_apus	8895	0.01524941125	0.09156499319	0.166541936156289
Chaetura_pelagica	8897	0.0222004303	0.1181111426	0.187962200782232
Acanthisitta_chloris	57068	0.05163349002	0.3870857223	0.133390324275466
Empidonax_traillii	164674	0.009467873152	0.0842940138	0.112319638432023
Myiozetetes_cayanensis	478635	0.0135930701	0.06660348335	0.204089477251042
Pitangus_sulphuratus	371930	0.04941744123	0.1839766697	0.268607108230528
Neopelma_chrysocephalum	114329	0.009376507729	0.07396297074	0.126773000532401
Corapipo_altera	415028	0.00615377825	0.04728030536	0.130155213743738
Chiroxiphia_lanceolata	296741	0.007936447706	0.04674307316	0.169788744501967
Lepidothrix_coronata	321398	0.004402985166	0.03678871343	0.119683042854375
Pipra_filicauda	649802	0.01123881829	0.04599413048	0.244353315797264
Manacus_candei	415023	0.004915425517	0.02135745192	0.230150372591826
Manacus_vitellinus	328815	0.004022053163	0.01735714607	0.231723184605313
Corvus_hawaiiensis	134902	0.002777673123	0.01373845962	0.202182282426798
Corvus_kubaryi	68294	0.008574061841	0.02497706011	0.343277463530114
Corvus_moneduloides	1196302	0.005501815876	0.0184618391	0.29801017364516
Corvus_brachyrhynchos	85066	0.01038127373	0.0243880541	0.425670440430916
Corvus_cornix	181096	0.005492787104	0.01504869183	0.365000969257007
Pseudopodoces_humilis	181119	0.01288618136	0.05556610878	0.231907211840577
Parus_major	9157	0.008846245497	0.05234560612	0.16899690638256
Cyanistes_caeruleus	156563	0.009570602349	0.05924863837	0.161532865772085
Ficedula_albicollis	59894	0.02671386945	0.1823562712	0.146492737947583
Thryothorus_ludovicianus	74200	0.03635286715	0.215201407	0.168924858144631
Passer_montanus	9160	0.01453742567	0.1068156759	0.13609824164395
Pyrgilauda_ruficollis	221976	0.005459183424	0.03019274314	0.180811110758848
Onychostruthus_taczanowskii	356909	0.007956624858	0.04437570375	0.179301378583771
Motacilla_alba	45807	0.01867372338	0.1295863357	0.144102565128709
Serinus_canaria	9135	0.01742237257	0.116350011	0.14974104789728
Melozone_crissalis	40204	0.01741376977	0.1284519732	0.135566385912085
Geospiza_fortis	48883	0.008363648253	0.02080791927	0.401945439352908
Camarhynchus_parvulus	87175	0.003872047282	0.0123428292	0.313708244621906
Vidua_macroura	187451	0.01027490174	0.07032864208	0.146098395136254
Chloebia_gouldiae	44316	0.02395451329	0.1035713773	0.231285070397533
Taeniopygia_guttata	59729	0.01281610358	0.07038007886	0.182098454386415
Lonchura_striata	40157	0.009962920108	0.06729212391	0.148054772670349
Vidua_chalybeata	81927	0.01602683459	0.1078452835	0.148609508639291
Zosterops_borbonicus	364589	0.03184219319	0.2115059853	0.150549844463432
Hirundo_rustica	43150	0.02016825635	0.1506895456	0.133839784768719
Sturnus_vulgaris	9172	0.01225022951	0.07917123707	0.154730808351129
Lamprotornis_superbus	245042	0.02662864292	0.09795323416	0.271850573882062
Turdus_rufiventris	311356	0.02242081721	0.1037594202	0.216084642404353
Catharus_ustulatus	91951	0.009761283524	0.07494681811	0.130242801097617
Agelaius_phoeniceus	39638	0.003985057545	0.03085675207	0.129147018972046
Molothrus_ater	84834	0.007995574644	0.03619250425	0.220917972096391
Loxia_curvirostra	64802	0.00608954934	0.0199826392	0.304741995241549
Loxia_leucoptera	96539	0.006146998212	0.02071864503	0.296689199660466
Urocynchramus_pylzowi	571890	0.01979140219	0.1341947683	0.147482665984081
Promerops_cafer	254652	0.02075017581	0.1355942268	0.153031410700149
Melanocharis_versteri	254552	0.01874891727	0.1381300307	0.135733823955488
Cnemophilus_loriae	254448	0.01956124006	0.1401255917	0.139597912291991
Ptilonorhynchus_violaceus	28724	0.0276455121	0.2768583071	0.0998543709581182
Ptilorrhoa_leucosticta	449384	0.02175487017	0.1280796935	0.169854171067328
Eulacestoma_nigropectus	461239	0.01455670632	0.1135062542	0.128245852377005
Lanius_ludovicianus	28713	0.01985257169	0.1494719772	0.132818017543425
Mohoua_ochrocephala	874463	0.01623765704	0.1446433224	0.112259983873269
Dryoscopus_gambensis	85069	0.05827320821	0.2368247656	0.246060449220181
Cinclus_mexicanus	161649	0.02874576661	0.2448165676	0.11741757059909
Picathartes_gymnocephalus	175131	0.03739454517	0.2050868224	0.182335192151283
Climacteris_rufus	47695	0.0359961014	0.271356161	0.132652604117583
Menura_novaehollandiae	47692	0.01946555098	0.1248945576	0.155855878382966
Atrichornis_clamosus	449594	0.02009264667	0.1537602881	0.13067513672277
Malurus_elegans	720584	0.02779879003	0.2155787208	0.1289496009942
Origma_solitaria	720586	0.02373222024	0.1601936513	0.148147071044382
Pardalotus_punctatus	254575	0.02838196613	0.1674053627	0.169540364013679
Dasyornis_broadbenti	243059	0.02047902787	0.1545764552	0.132484781356275
Grantiella_picta	266360	0.02570466291	0.1770639328	0.145171647909992
Machaerirhynchus_nigripectus	1160894	0.01722722889	0.1213728029	0.141936483943554
Struthidea_cinerea	181839	0.01262468565	0.1052639426	0.119933619605846
Orthonyx_spaldingii	38397	0.02650782898	0.2073698565	0.127828747279863
Irena_cyanogastra	175120	0.03104666204	0.2215334655	0.140144343293361
Myiagra_hebetior	381031	0.02193877451	0.1592976535	0.137721893750306
Rhadina_sibilatrix	2585818	0.03258183289	0.2274096323	0.143273759165214
Daphoenositta_chrysoptera	254528	0.02282859007	0.1588099457	0.143747861441401
Dicrurus_megarhynchus	450177	0.01225582411	0.1031228455	0.118846837968605
Gymnorhina_tibicen	9132	0.0108327497	0.08649962857	0.125234638334124
Rhagologus_leucostigma	156170	0.01061452703	0.08029612565	0.132192268855751
Oriolus_oriolus	181099	0.02765946921	0.1435606247	0.192667517766799
Catharus_fuscescens	159581	0.03333891884	0.2675182082	0.12462298945676
Platysteira_castanea	1160851	0.01394687098	0.1143988815	0.121914399836156
Edolisoma_coerulescens	2585810	0.02391251449	0.1314047042	0.181976091613926
Leptocoma_aspasia	2585812	0.02873711493	0.2244798118	0.128016478183808
Chaetorhynchus_papuensis	254446	0.01080402571	0.08183258996	0.132025953416372
Rhipidura_dahli	667186	0.01871657538	0.1327714334	0.140968391322647
Ifrita_kowaldi	461245	0.02367518042	0.132005031	0.179350591721008
Pachycephala_philippinensis	449367	0.0240231498	0.1361474684	0.176449478512668
Oreocharis_arfaki	979223	0.01482330147	0.1220775039	0.121425332239284
Falcunculus_frontatus	254539	0.01668113287	0.1116528216	0.14940180311574
Erpornis_zantholeuca	1112836	0.04563501107	0.2084915192	0.218881857857363
Aphelocoma_coerulescens	39617	0.01397414672	0.111869624	0.124914576632527
Aleadryas_rufinucha	461220	0.02063905796	0.1231247185	0.167627249925449
Vireo_altiloquus	34956	0.01782235038	0.1598823611	0.111471648638294
Cisticola_juncidis	52622	0.03859774838	0.2574935846	0.149897903048572
Aegithalos_caudatus	73327	0.03587476474	0.2019025431	0.177683570445329
Prunella_himalayana	670356	0.02479480549	0.1891516048	0.131084298841751
Cettia_cetti	68486	0.0216970434	0.1487534003	0.14585914242123
Leiothrix_lutea	36275	0.03904278501	0.2246191981	0.173817667146235
Donacobius_atricapilla	237420	0.03012423492	0.1786170931	0.168652587482961
Hippolais_icterina	68497	0.01767795357	0.1382006578	0.127915118867111
Pycnonotus_jocosus	182897	0.01798003802	0.09524658674	0.18877356801332
Brachypodius_atriceps	182895	0.01432010061	0.09030233175	0.158579522062009
Certhia_brachydactyla	73330	0.03479453495	0.2075717245	0.167626563944647
Toxostoma_redivivum	99882	0.0169797518	0.131883767	0.128747852645125
Oenanthe_oenanthe	279966	0.02657390843	0.1771920252	0.149972372627975
Chloropsis_hardwickii	667144	0.03020404384	0.1893039802	0.159553136749103
Certhia_familiaris	73333	0.02609126873	0.1646715638	0.158444288302799
Polioptila_caerulea	66707	0.02290432592	0.1573138151	0.14559640490214
Copsychus_sechellarum	797021	0.01546090219	0.1016440172	0.152108334714657
Cercotrichas_coryphoeus	614051	0.01403548091	0.08801078079	0.159474564184241
Notiomystis_cincta	366454	0.03654050582	0.3106823225	0.117613726864038
Pomatostomus_ruficeps	9176	0.03906424218	0.3108560653	0.125666655859843
Rhabdornis_inornatus	237438	0.02139147778	0.1560387945	0.137090765463457
Peucedramus_taeniatus	135441	0.02490221704	0.1689967808	0.14735320354694
Buphagus_erythrorhynchus	245048	0.0582253169	0.2309708481	0.2520894622805
Chaetops_frenatus	221966	0.04067265896	0.23502562	0.173056277694321
Prunella_fulvescens	670355	0.03350097351	0.217755406	0.153846805116746
Anthoscopus_minutus	156561	0.03398824947	0.222206666	0.152957830121982
Hypocryptadius_cinnamomeus	589841	0.04223268036	0.207234774	0.203791475459616
Nicator_chloris	237433	0.02972490346	0.183801085	0.161723220839529
Panurus_biarmicus	181101	0.03056839743	0.203287999	0.150369906636742
Chloropsis_cyanopogon	1218682	0.04966200568	0.2315800915	0.214448510484331
Sitta_europaea	50251	0.02458222391	0.1954149841	0.1257949794547
Elachura_formosa	1463973	0.04784928195	0.2788921914	0.17156909883279
Regulus_satrapa	13245	0.03196310217	0.2344205201	0.13634942093109
Bombycilla_garrulus	125297	0.02995739576	0.1600420922	0.18718447970902
Phainopepla_nitens	161653	0.02524495855	0.1276004872	0.197843747339548
Ploceus_nigricollis	441696	0.01535489023	0.09969272439	0.15402217487739
Emberiza_fucata	337179	0.02330828818	0.1182171452	0.197165040151892
Passerina_amoena	142471	0.03813408835	0.1533415173	0.248687302835238
Quiscalus_mexicanus	64278	0.02113017546	0.1116316761	0.189284763950615
Nesospiza_acunhae	381881	0.01325791863	0.09470216075	0.139995946502203
Calcarius_ornatus	198940	0.00813164084	0.08378998477	0.0970478854044551
Dicaeum_eximium	667154	0.03920114448	0.2584629607	0.151670260117081
Pheucticus_melanocephalus	371919	0.03416149644	0.138593716	0.246486618772816
Melospiza_melodia	44397	0.02874487354	0.1487234316	0.193277368809718
Rhodinocichla_rosea	58203	0.01659305778	0.0937893857	0.176918290445739
Alaudala_cheleensis	670337	0.02894641619	0.2512011679	0.115232012780781
Hylia_prasina	208073	0.01942661766	0.1348662961	0.144043532163111
Pomatorhinus_ruficollis	932028	0.02729244708	0.1641247303	0.166290887607935
Erythrocercus_mccallii	107208	0.02937543921	0.1743582019	0.168477530106945
Sylvietta_virens	208069	0.01887749718	0.1356615488	0.139151420184877
Locustella_ochotensis	187437	0.02850401923	0.1788073047	0.159411939449697
Sinosuthora_webbiana	337173	0.01467342474	0.1408169245	0.104202138997859
Illadopsis_cleaveri	201329	0.01693188557	0.1112519338	0.152194078715421
Zosterops_hypoxanthus	2485327	0.01018497908	0.0611886658	0.166452053608922
Sterrhoptilus_dennistouni	2585820	0.01634136475	0.07335156143	0.222781416392815
Drymodes_brunneopygia	626378	0.02587008414	0.2040594512	0.12677719158739
Callaeas_wilsoni	1347786	0.01507999938	0.1374866024	0.109683409996027
Serilophus_lunatus	239386	0.03422595923	0.2577166162	0.132804627558198
Sapayoa_aenigma	239371	0.03188088789	0.2178516401	0.146342198182973
Pitta_sordida	9163	0.03617451594	0.2909813425	0.124319022069259
Calyptomena_viridis	135972	0.04317217753	0.1888047107	0.228660489295726
Smithornis_capensis	363769	0.03233354966	0.1824082138	0.177259285568422
Grallaria_varia	117165	0.02890560432	0.1998681568	0.144623359632644
Sakesphorus_luctuosus	419690	0.03502894633	0.2584016298	0.135560082794803
Formicarius_rufipectus	1118560	0.03536429442	0.2480680074	0.142558868395216
Scytalopus_superciliaris	312124	0.02263686196	0.1892313095	0.119625351744448
Furnarius_figulus	463165	0.02135912751	0.1254838814	0.170214112535413
Xiphorhynchus_elegans	269412	0.0303207224	0.133031986	0.227920542357385
Campylorhamphus_procurvoides	190295	0.01528473878	0.1042085553	0.146674509938245
Sclerurus_mexicanus	265632	0.02106947604	0.1467142681	0.143608909432306
Oxyruncus_cristatus	114331	0.01580311308	0.1239415835	0.127504527808457
Pachyramphus_minor	369605	0.02442263551	0.1524031813	0.160250168675449
Piprites_chloris	114369	0.01943248272	0.144153799	0.134803819634334
Onychorhynchus_coronatus	360224	0.02248255298	0.153287943	0.146668762982879
Tachuris_rubrigastra	495162	0.02652692341	0.1702871898	0.15577756284049
Cephalopterus_ornatus	114276	0.01976806812	0.1493644974	0.132347836762446
Mionectes_macconnelli	254557	0.02330415222	0.1620360367	0.143820798722362
Tyrannus_savana	137541	0.03033952163	0.1864058643	0.162760553397461
Neopipo_cinnamomea	456388	0.02072257434	0.1322700653	0.156668663412235
Scleropages_formosus	113540	0.1391820128	1.319581657	0.105474346404923
Brienomyrus_brachyistius	42636	0.02666347611	0.2001859281	0.13319355842375
Paramormyrops_kingsleyae	1676925	0.02539085146	0.1728733104	0.146875485876043
Albula_goreensis	1534307	0.08975131336	0.898851455	0.0998511076115463
Anguilla_anguilla	7936	0.09851075372	0.7925896075	0.124289736816919
Megalops_atlanticus	7932	0.0194616519	0.1555548261	0.125111206048271
Megalops_cyprinoides	118141	0.01924466314	0.17077567	0.112689724127565
Denticeps_clupeoides	299321	0.1631753812	1.575737432	0.103554931098445
Clupea_harengus	7950	0.07387505611	0.5095523604	0.144980303990757
Alosa_alosa	278164	0.008287125322	0.02859610238	0.289799120589105
Alosa_sapidissima	34773	0.001662611912	0.01234629057	0.134664894088913
Chanos_chanos	29144	0.1289852892	1.473405972	0.0875422603485959
Misgurnus_anguillicaudatus	75329	0.07015272074	0.5854836231	0.119820124717678
Triplophysa_tibetana	1572043	0.03960896369	0.2089219647	0.189587359791854
Triplophysa_rosa	992332	0.01887864795	0.09076264966	0.208000185326454
Labeo_rohita	84645	0.03371871098	0.3025334295	0.111454496237746
Onychostoma_macrolepis	369639	0.02808703912	0.1531279747	0.183421998331961
