species	NCBI.taxid	dN	dS	dNdS
Schistosoma_mattheei	31246	0.01405556746	0.07264789721	0.193475214008882
Schistosoma_haematobium	6185	0.01624834427	0.06814649338	0.238432580520257
Notodromas_monacha	399045	0.661983374	6.365748231	0.10399144766302
Darwinula_stevensoni	69355	0.4983360887	4.804551364	0.103721669505707
Folsomia_candida	158441	0.3999105665	4.106038022	0.0973957290111036
Orchesella_cincta	48709	0.3853191819	3.975446636	0.0969247526581564
Athalia_rosae	37344	0.4763177884	4.894138465	0.0973241341262297
Tribolium_castaneum	7070	0.4525771509	4.588657052	0.0986295436270926
Ceratitis_capitata	7213	0.617573618	6.356348617	0.0971585504842048
Daphnia_magna	35525	0.02603595229	0.2696917626	0.0965396645377555
Daphnia_sinensis	1820382	0.03020958977	0.3544341423	0.0852332948907332
Daphnia_galeata	27404	0.06782271698	0.6957729946	0.0974782256661044
Daphnia_pulex	6669	0.005602367841	0.05902168498	0.0949204998620153
Daphnia_pulicaria	35523	0.005499229667	0.05936421569	0.0926354303359617
Eurytemora_affinis	88015	0.571872453	5.702840104	0.100278535356249
Tigriopus_californicus	6832	0.511770968	5.088793294	0.100568236600101
Lepeophtheirus_salmonis	72036	0.5495534383	5.630499507	0.0976029635766382
Armadillidium_nasatum	96803	0.4635109144	4.958940878	0.0934697399713584
Trinorchestia_longiramus	1923959	0.2368077702	2.249226983	0.105284069589165
Hyalella_azteca	294128	0.2302942342	2.198049323	0.104772095780673
Penaeus_japonicus	27405	0.05237490536	0.6353049511	0.0824405748283802
Penaeus_chinensis	139456	0.06088294544	0.7175756188	0.0848453373343626
Homarus_americanus	6706	0.1302323718	1.263584005	0.10306585971702
Procambarus_clarkii	6728	0.1083695279	1.038104791	0.104391703842931
Cherax_quadricarinatus	27406	0.1373540841	1.190809701	0.115345116843317
Eriocheir_sinensis	95602	0.1431587041	1.24731105	0.114773860217145
Portunus_trituberculatus	210409	0.1190015827	1.116951559	0.106541399885364
Chionoecetes_opilio	41210	0.1913603244	1.422637234	0.134510977097061
Halotydeus_destructor	2874060	0.5485753715	5.457904323	0.100510257973608
Leptotrombidium_deliense	299467	0.4223004741	4.367270611	0.0966966583285077
Tetranychus_urticae	32264	0.5406715007	5.554256564	0.0973436308658067
Oppia_nitens	1686743	0.4366908961	4.444771603	0.0982482195047447
Blomia_tropicalis	40697	0.3877742597	3.825791773	0.101357910390383
Sarcoptes_scabiei	52283	0.4052887558	4.021308095	0.100785303245958
Dermatophagoides_farinae	6954	0.08834782356	0.6718956122	0.131490401121569
Dermatophagoides_pteronyssinus	6956	0.1030648118	0.8919831492	0.115545693763875
Euroglyphus_maynei	6958	0.1082061262	0.8765954381	0.123439070632782
Galendromus_occidentalis	34638	0.3345108371	3.416929954	0.0978980668621573
Tropilaelaps_mercedesae	418985	0.1926960032	2.117331452	0.0910088984972014
Varroa_jacobsoni	62625	0.0006664944371	0.006681887714	0.0997464287978904
Varroa_destructor	109461	0.000692142058	0.006899859987	0.100312478703055
Ixodes_persulcatus	34615	0.02747468638	0.1985636501	0.138367150111127
Ixodes_scapularis	6945	0.01639650093	0.1362911546	0.120304952864491
Dermacentor_andersoni	34620	0.03191604241	0.2954192009	0.108036452311722
Dermacentor_silvarum	543639	0.02669790344	0.2348521118	0.113679639648018
Rhipicephalus_sanguineus	34632	0.03248602071	0.3139687222	0.103468971311436
Rhipicephalus_microplus	6941	0.06296313551	0.5864475501	0.107363626123536
Limulus_polyphemus	6850	0.3778510355	3.932068657	0.0960947197163857
Centruroides_sculpturatus	218467	0.3903271307	4.141952087	0.0942374809030475
Uloborus_diversus	327109	0.2641757798	2.866959371	0.0921449332251455
Stegodyphus_mimosarum	407821	0.03755270077	0.2668590467	0.140721108144467
Stegodyphus_dumicola	202533	0.03055964264	0.2302599751	0.132717996806558
Parasteatoda_tepidariorum	114398	0.2818724915	2.955955301	0.0953574945482574
Oedothorax_gibbosus	931172	0.2674818976	3.059123811	0.0874374213420811
Nephila_pilipes	299642	0.07091909926	0.6164333793	0.115047467644489
Trichonephila_inaurata	2747482	0.03103176229	0.2243633587	0.138310294826229
Trichonephila_clavata	2740835	0.0315216317	0.2341231582	0.134636966041064
Araneus_ventricosus	182803	0.05760391443	0.6146552867	0.0937174310161188
Argiope_bruennichi	94029	0.05497117084	0.6015365038	0.0913845967663451
Caerostris_darwini	1538125	0.01482298645	0.09388783523	0.157879733979249
Caerostris_extrusa	172846	0.02258264178	0.1350663215	0.167196689220562
