species	NCBI.taxid	dN	dS	dNdS
Blattella_germanica	6973	0.2355341995	2.205947792	0.106772336296525
Cryptotermes_secundus	105785	0.1198669619	0.8065907787	0.148609387889597
Zootermopsis_nevadensis	136037	0.1238927496	0.8235370949	0.15043979241159
Nicrophorus_vespilloides	110193	0.3882539431	3.574984158	0.108602982821945
Onthophagus_taurus	166361	0.3752053325	3.363425363	0.111554529090349
Photinus_pyralis	7054	0.324166801	3.177483332	0.102019984726705
Ignelater_luminosus	2038154	0.2226411157	2.237292831	0.099513623167731
Tribolium_castaneum	7070	0.323320919	3.320159013	0.097381154858561
Dendroctonus_ponderosae	77166	0.4455191838	4.098131912	0.108712748483143
Anoplophora_glabripennis	217634	0.2097120858	2.228446631	0.0941068468424093
Diabrotica_virgifera	50389	0.291030092	2.801096296	0.103898638692142
Leptinotarsa_decemlineata	7539	0.2295813919	2.359307863	0.0973087893701476
Eumeta_japonica	151549	0.2981899605	2.706859609	0.110160851899579
Zerene_cesonia	33412	0.2056238084	2.101746608	0.0978347283242053
Arctia_plantaginis	874455	0.2301802299	2.330308973	0.0987766998140465
Danaus_plexippus	13037	0.2415833574	2.475616706	0.0975851216444328
Anopheles_gambiae	7165	0.3109459767	2.496289924	0.124563246324268
Aedes_aegypti	7159	0.1738029979	1.68615955	0.103076246788152
Culex_quinquefasciatus	7176	0.2057246606	1.786906865	0.115128921730344
Contarinia_nasturtii	265458	0.4815114584	4.076706306	0.118112864223582
Hermetia_illucens	343691	0.3355349599	3.081111361	0.108900627269473
Bactrocera_oleae	104688	0.1218816774	1.448573522	0.0841391034344752
Ceratitis_capitata	7213	0.1214843162	1.439438947	0.0843969912396708
Glossina_fuscipes	7396	0.3042266612	2.890492286	0.105250812352453
Musca_domestica	7370	0.1755739565	2.035368126	0.0862615240246717
Lucilia_cuprina	7375	0.1437535394	1.723545092	0.0834057316325786
Scaptodrosophila_lebanonensis	7225	0.1590079037	1.622056042	0.0980286128116405
Drosophila_grimshawi	7222	0.1810088191	1.574459379	0.114965696488763
Drosophila_pseudoobscura	7237	0.04766852389	0.5479950939	0.0869871362364764
Drosophila_guanche	7266	0.05494792478	0.4957440547	0.110839301569137
Drosophila_melanogaster	7227	0.07682233906	0.9040897597	0.084972026544678
Drosophila_subpulchrella	1486046	0.01135099966	0.1504985423	0.0754226551734515
Drosophila_suzukii	28584	0.01230638475	0.1892380859	0.0650312260952751
Athalia_rosae	37344	0.2976859173	2.843016638	0.104707764745765
Cephus_cinctus	211228	0.2476262075	2.416872482	0.102457291124886
Orussus_abietinus	222816	0.3100433092	2.901110172	0.106870573959023
Chelonus_insularis	460826	0.3987821629	3.402772343	0.117193312600049
Belonocnema_treatae	1159321	0.3169416019	2.9440466	0.107655090072283
Trichogramma_pretiosum	7493	0.3569644597	3.01070464	0.118565087706511
Ceratosolen_solmsi	142686	0.2368833135	1.99979117	0.118454025127034
Nasonia_vitripennis	7425	0.1785003729	1.726292273	0.103401014817611
Vespula_pensylvanica	30213	0.005732907852	0.04394636312	0.130452384338283
Vespula_vulgaris	7454	0.01914899986	0.08668553798	0.220901897896948
Polistes_canadensis	91411	0.03978008593	0.2275184284	0.174843357567778
Polistes_dominula	743375	0.04179986438	0.2554217206	0.16365039074128
Harpegnathos_saltator	610380	0.09580121217	0.7441377017	0.128741242314614
Odontomachus_brunneus	486640	0.08648436222	0.6965054627	0.124168964712414
Dinoponera_quadriceps	609295	0.0967576462	0.870135068	0.111198421668485
Linepithema_humile	83485	0.1186585615	1.020990888	0.116219021045759
Camponotus_floridanus	104421	0.07357186991	0.6191486327	0.118827476997189
Nylanderia_fulva	613905	0.08805508509	0.6931567716	0.127034876809678
Pogonomyrmex_barbatus	144034	0.1000573485	0.9097589458	0.109982263941372
Solenopsis_invicta	13686	0.09172845752	0.8529084166	0.107547839527323
Atta_cephalotes	12957	0.03221568618	0.2223854355	0.144864190892573
Acromyrmex_echinatior	103372	0.02056738125	0.1787542301	0.115059549855095
Dufourea_novaeangliae	178035	0.1549017697	1.362103925	0.113722431054591
Megachile_rotundata	143995	0.0919912173	0.7784798337	0.118167758903631
Osmia_lignaria	473952	0.01057539915	0.07169304777	0.147509409614265
Osmia_bicornis	1437190	0.008900422269	0.06354340792	0.140068380975183
Habropoda_laboriosa	597456	0.1255070543	0.8317989276	0.150886290106345
Eufriesea_mexicana	516756	0.1049319124	0.6750984325	0.155432019018945
Apis_mellifera	7460	0.01222040473	0.09304051319	0.13134498414733
Apis_cerana	7461	0.01235316368	0.09870323528	0.125154597465389
Melipona_quadrifasciata	166423	0.1018123651	0.7597398754	0.134009505617164
Bombus_terrestris	30195	0.01558053861	0.1002158047	0.155469874803091
Bombus_vosnesenskii	207650	0.002607893886	0.01748969952	0.149110273908239
Bombus_vancouverensis	2705177	0.0006485759437	0.005451753924	0.118966474411988
Bombus_bifarius	103933	0.0005707429097	0.00452359548	0.126170191880199
Owenia_fusiformis	6347	0.4900982584	4.101393383	0.119495550080961
Octopus_bimaculoides	37653	0.5337717734	4.525385725	0.117950558435546
Gigantopelta_aegis	1735272	0.3966723944	3.361337001	0.118010301936994
Pecten_maximus	6579	0.3901401517	3.340854084	0.116778566764845
Hydra_vulgaris	6087	0.7003013851	6.019676069	0.116335393644584
Orbicella_faveolata	48498	0.1299296072	1.150517067	0.11293149048088
Stylophora_pistillata	50429	0.1544051628	1.346766542	0.114648796197968
Asterias_rubens	7604	0.4140987386	3.476594944	0.119110435719485
Anneissia_japonica	1529436	0.4292603091	3.718927628	0.11542583024958
Branchiostoma_floridae	7739	0.4392854277	3.385052634	0.129772111454855
Paramormyrops_kingsleyae	1676925	0.1988267233	1.629755623	0.121997875321949
Puntigrus_tetrazona	1606681	0.1665951686	1.576879731	0.105648620706382
Bagarius_yarrelli	175774	0.2340542193	1.809733932	0.129330734845281
Colossoma_macropomum	42526	0.08668521107	0.7746956834	0.11189582300182
Electrophorus_electricus	8005	0.1403366148	1.08853203	0.128922816171059
Periophthalmus_magnuspinnatus	409849	0.1747832982	1.759980452	0.0993097951749296
Betta_splendens	158456	0.1248888391	0.973605254	0.128274614980662
Acanthochromis_polyacanthus	80966	0.08931139543	0.6797899204	0.13138087628226
Archocentrus_centrarchus	63155	0.08557433606	0.6475500068	0.132150930679289
Nematolebias_whitei	451745	0.15421114	1.11021972	0.138901459974067
Seriola_lalandi	302047	0.06148921852	0.4835944098	0.127150391472536
Notolabrus_celidotus	1203425	0.1090755346	0.8862145511	0.123080279447693
Micropterus_salmoides	27706	0.05567933698	0.369898336	0.150526054218314
Perca_fluviatilis	8168	0.01423183471	0.09803372876	0.145172838879173
Sander_lucioperca	283035	0.01087779602	0.07516877227	0.144711636115698
Anarrhichthys_ocellatus	433405	0.04593360948	0.243417599	0.188702910835958
Cyclopterus_lumpus	8103	0.07685590627	0.3835423818	0.200384390140427
Cottoperca_gobio	56716	0.0500479475	0.2662547348	0.187970169009742
Gymnodraco_acuticeps	8218	0.008196247473	0.03348397287	0.244781212337662
Pseudochaenichthys_georgianus	52239	0.02922767027	0.08919980779	0.327665170969983
Gekko_japonicus	146911	0.1233862913	0.9289241848	0.132827084620006
Varanus_komodoensis	61221	0.14566074	0.9429673793	0.154470603328961
Podarcis_muralis	64176	0.01488190461	0.117670402	0.12647109516971
Zootoca_vivipara	8524	0.01917367975	0.1338133916	0.143286703376555
Crotalus_tigris	88082	0.04158920548	0.2670477168	0.155736982058332
Naja_naja	35670	0.05604348004	0.2581294061	0.217113892162633
Thamnophis_elegans	35005	0.03643037045	0.2329511139	0.156386332909482
Pantherophis_guttatus	94885	0.0243079692	0.154396349	0.157438756534327
Pelodiscus_sinensis	13735	0.06027416003	0.3995125255	0.150869262370599
Dermochelys_coriacea	27794	0.02627093716	0.1461050391	0.179808563221554
Gopherus_evgoodei	1825980	0.02656946348	0.1381001544	0.192392713791202
Trachemys_scripta	34903	0.007992238764	0.05689544542	0.140472382367369
Terrapene_carolina	158814	0.006240546708	0.03733373423	0.167155706138427
Alligator_mississippiensis	8496	0.01754734198	0.1147235441	0.152953276658753
Crocodylus_porosus	8502	0.02009106944	0.1325617246	0.151560109078424
Struthio_camelus	8801	0.0410693734	0.3711126218	0.110665525739335
Gallus_gallus	9031	0.06823238384	0.5428858052	0.125684597361803
Anser_cygnoides	8845	0.01934633558	0.1140469868	0.169634780565724
Anas_platyrhynchos	8839	0.02034728926	0.1682375585	0.120943797814327
Oxyura_jamaicensis	8884	0.01619014351	0.1325001103	0.122189660622494
Calidris_pugnax	198806	0.04089367869	0.3620268811	0.112957575320779
Strigops_habroptila	2489341	0.05795021371	0.3666085719	0.158071082216286
Aquila_chrysaetos	8962	0.02765090189	0.1811980198	0.152600463959375
Tyto_alba	56313	0.04317018106	0.2580789012	0.167275127332261
Patagioenas_fasciata	372321	0.0498814047	0.3793533331	0.131490619292518
Chiroxiphia_lanceolata	296741	0.007629557745	0.06374325294	0.119692004927667
Lepidothrix_coronata	321398	0.004568202527	0.03854249819	0.118523778725512
Pipra_filicauda	649802	0.00422498473	0.03704759846	0.114042067654174
Corvus_cornix	181096	0.02138304677	0.1506494228	0.141939121787329
Cyanistes_caeruleus	156563	0.02195232136	0.1779268583	0.123378345291673
Hirundo_rustica	43150	0.02693222089	0.1826654467	0.147440150157309
Catharus_ustulatus	91951	0.02231861497	0.1683047353	0.132608360247366
Sturnus_vulgaris	9172	0.009214656122	0.0730047312	0.126219985616494
Lamprotornis_superbus	245042	0.01652593982	0.08253562711	0.200227954868204
Lonchura_striata	40157	0.01374516986	0.08715538907	0.157708777468257
Chloebia_gouldiae	44316	0.02648277457	0.1197539666	0.221143193180876
Onychostruthus_taczanowskii	356909	0.01807646993	0.1256239115	0.143893544741281
Motacilla_alba	45807	0.01635682655	0.1254924908	0.130341078145211
Molothrus_ater	84834	0.0124466638	0.09076300874	0.137133662411465
Camarhynchus_parvulus	87175	0.01137034321	0.09256802507	0.122832297668679
Ornithorhynchus_anatinus	9258	0.1516755739	1.296501238	0.116988375679438
Phascolarctos_cinereus	38626	0.05113648831	0.3526546929	0.145004417464254
Monodelphis_domestica	13616	0.06087206621	0.4962413881	0.122666242013924
Loxodonta_africana	9785	0.04027493705	0.2896590694	0.139042554867781
Trichechus_manatus	9778	0.03205137153	0.2205883978	0.145299443894868
Callithrix_jacchus	9483	0.03287358642	0.2180048677	0.150792900942184
Piliocolobus_tephrosceles	591936	0.008426512564	0.06199105114	0.135931112782225
Macaca_mulatta	9544	0.006340796842	0.05229837642	0.121242709163246
Gorilla_gorilla	9593	0.004367292304	0.02494809679	0.175055129085059
Pan_troglodytes	9598	0.003618575028	0.01970478891	0.183639370334163
Homo_sapiens	9606	0.003692987943	0.02132498532	0.173176576095294
Marmota_flaviventris	93162	0.05805029519	0.4846885374	0.119768244368636
Heterocephalus_glaber	10181	0.08182640902	0.6185234376	0.132293142095801
Peromyscus_maniculatus	10042	0.01541093889	0.1453374612	0.10603555864233
Onychomys_torridus	38674	0.01822203221	0.1452109769	0.125486603003495
Microtus_ochrogaster	79684	0.01274450521	0.1153889422	0.110448236780872
Arvicola_amphibius	1047088	0.0136513994	0.1170163963	0.116662278378504
Meriones_unguiculatus	10047	0.04531768049	0.3774350837	0.120067482984757
Rattus_norvegicus	10116	0.03268829518	0.3100071976	0.105443665286048
Grammomys_surdaster	491861	0.01525410578	0.1494046599	0.102099263772696
Arvicanthis_niloticus	61156	0.01574205715	0.148794715	0.105797152472788
Mastomys_coucha	35658	0.02262898145	0.2104470406	0.107528152382106
Mus_pahari	10093	0.01600440032	0.1344992316	0.118992503746021
Mus_musculus	10090	0.01769732967	0.1480319056	0.119550779261197
Erinaceus_europaeus	9365	0.1081238127	0.8749860133	0.123572046931599
Talpa_occidentalis	50954	0.06418351172	0.5108832783	0.1256324378703
