mass
Albula_glossodonta	fishbase 	max. published weight: 8.6 kg
Albula_goreensis	ADW	mass             9 (high) kg
Albula_goreensis	ADW	mass             2-4 kg
Albula_goreensis	EOL	
Albula_goreensis	AnAge 	
Albula_goreensis	fishbase 	
Aleadryas_rufinucha	ADW	
Aleadryas_rufinucha	EOL	
Aleadryas_rufinucha	AnAge 	
Aleadryas_rufinucha	fishbase 	
Alectura_lathami	ADW	
Alectura_lathami	EOL	that has mass 	   show_all_records       2340 g
Alectura_lathami	AnAge 	Adult weight       2,340 g
Alectura_lathami	fishbase 	
Alligator_mississippiensis	ADW	mass             91 to 360 kg
Alligator_mississippiensis	ADW	mass             150 kg
Alligator_mississippiensis	ADW	mass of the hatchlings is 65 g
Alligator_mississippiensis	EOL	the water mass
Alligator_mississippiensis	AnAge 	Adult weight       150,000 g
Alligator_mississippiensis	fishbase 	
Alligator_sinensis	ADW	
Alligator_sinensis	EOL	
Alligator_sinensis	AnAge 	Adult weight       14,600 g
Alligator_sinensis	fishbase 	
Alopecoenas_beccarii	ADW	
Alopecoenas_beccarii	EOL	
Alopecoenas_beccarii	AnAge 	
Alopecoenas_beccarii	fishbase 	
Alosa_alosa	ADW	
Alosa_alosa	EOL	that has mass 	   show_all_records       2200 g
Alosa_alosa	AnAge 	Adult weight       2,200 g
Alosa_alosa	fishbase 	max. published weight: 4.0 kg
Alosa_sapidissima	ADW	mass             0.9 to 5.4 kg
Alosa_sapidissima	ADW	mass             2.5 kg
Alosa_sapidissima	EOL	
Alosa_sapidissima	AnAge 	Adult weight       3,025 g
Alosa_sapidissima	fishbase 	max. published weight: 5.5 kg
Amazona_guildingii	ADW	
Amazona_guildingii	EOL	that has mass 	    show_all_records       646 g
Amazona_guildingii	AnAge 	Adult weight       646 g
Amazona_guildingii	fishbase 	
Amblyraja_radiata	ADW	
Amblyraja_radiata	EOL	that has mass 	 show_all_records       2337.5 g
Amblyraja_radiata	EOL	wet body mass 	show_all_records       815.974 g
Amblyraja_radiata	AnAge 	Adult weight       2,338 g
Amblyraja_radiata	fishbase 	max. published weight: 11.4 kg
Ameiurus_melas	ADW	mass             0.70 to 3.63 kg
Ameiurus_melas	ADW	mass             1.43 kg
Ameiurus_melas	EOL	
Ameiurus_melas	AnAge 	Adult weight       1,996 g
Ameiurus_melas	fishbase 	max. published weight: 3.6 kg
Amphibalanus_amphitrite	ADW	
Amphibalanus_amphitrite	EOL	water/air mass
Amphibalanus_amphitrite	AnAge 	
Amphibalanus_amphitrite	fishbase 	
Amphimedon_queenslandica	ADW	
Amphimedon_queenslandica	EOL	
Amphimedon_queenslandica	AnAge 	
Amphimedon_queenslandica	fishbase 	
Amphiprion_ocellaris	ADW	
Amphiprion_ocellaris	EOL	
Amphiprion_ocellaris	AnAge 	
Amphiprion_ocellaris	fishbase 	
Ampulex_compressa	ADW	
Ampulex_compressa	EOL	
Ampulex_compressa	AnAge 	
Ampulex_compressa	fishbase 	
Amyelois_transitella	ADW	
Amyelois_transitella	EOL	
